Label,gaborenergy,gaborentropy,width,Height,area,perimeter,Extent,Solidity,Hull_Area,AspectRatio,Rectangularity,Circularity,EquiDimeter,RedMean,GreenMean,BlueMean,RedVar,BlueVar,GreenVar,contrast,correlation,inverse difference moments,entropy
0,0.514823509,1.563480216,256,38.83100891,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,38.83100891,57.96105957,48.84072876,49.93386914,60.0074094,69.67391204,395.9465481,0.946244073,0.638126292,6.173306664
0,0.500471497,1.573919581,256,38.19903564,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,38.19903564,59.07073975,47.39550781,47.61109153,56.79885609,69.0381707,389.2116951,0.947084676,0.631819999,6.197459656
0,0.590021106,1.103911497,256,31.2328949,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,31.2328949,48.5619812,36.48872375,37.41616612,43.48459496,57.20442861,94.8109627,0.980191447,0.679566272,5.162596588
0,0.628201797,1.244859568,256,27.43226624,43592.0,1919.033613,0.665161133,0.670388312,65025.0,1.0,1.503395118,84.48086819,235.5908704,27.43226624,43.59812927,33.95550537,44.48892165,51.62476742,63.74434322,365.4115765,0.936897948,0.728622294,4.831673874
0,0.521049569,1.528052385,256,33.85801697,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,33.85801697,60.97325134,47.04324341,41.35047981,54.63097853,68.93775788,358.8185226,0.946867423,0.607335578,6.563788758
0,0.455906573,1.658542851,256,44.45863342,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,44.45863342,62.64208984,52.12406921,52.20547294,59.14428605,69.58450502,399.2321494,0.948515343,0.610486965,6.500375042
0,0.823637838,0.594010468,256,17.66836548,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,17.66836548,38.86140442,22.99946594,24.93759247,31.1807443,50.29839217,82.86244002,0.972108384,0.709228631,4.763737046
0,0.571567188,1.341353092,256,30.56108093,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,30.56108093,51.2908783,39.35185242,43.15152206,51.25588816,63.50119522,316.5476344,0.946091693,0.668868302,5.799372701
0,0.55473234,1.191314209,256,26.35073853,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,26.35073853,46.81130981,31.30900574,35.96704753,42.55834427,62.75410243,116.7707282,0.97723291,0.729113761,4.459122683
0,0.529200605,1.542338119,256,37.29370117,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,37.29370117,55.34063721,45.01667786,46.06182469,52.82967471,62.5458674,492.4595719,0.919882406,0.581499262,7.055870937
0,0.460119898,1.679086554,256,39.81895447,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,39.81895447,64.43161011,53.32164001,49.60007093,63.05287388,74.35930395,380.6459925,0.953378201,0.656759343,5.847603135
0,0.526403224,1.485401161,256,30.35438538,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,30.35438538,56.25123596,46.62463379,42.49957498,59.42053301,69.62442914,286.9638336,0.957433446,0.66917063,5.775947892
0,0.543952687,1.481256632,256,32.12661743,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,32.12661743,54.2829895,42.52197266,45.13248816,54.90222526,67.36895483,354.3235438,0.946248815,0.655725221,5.986093889
0,0.581638946,1.369777097,256,29.86732483,64686.0,1064.284271,0.987030029,0.994786621,65025.0,1.0,1.013140401,17.51075981,286.9856672,29.86732483,47.67529297,38.80015564,46.47349817,56.57526342,67.28941787,410.7025878,0.93706665,0.703890641,5.235309751
0,0.573128322,1.393489473,256,34.6496582,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,34.6496582,48.63909912,41.54989624,48.53204013,56.02699104,64.30971403,379.1730735,0.941775212,0.668097033,5.738671579
0,0.367474944,1.85447161,256,54.75643921,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,54.75643921,76.4112854,61.53155518,58.08689872,65.20147336,80.46209717,281.8769193,0.972354405,0.630143729,5.857971511
0,0.631479577,1.257485887,256,28.07330322,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,28.07330322,40.15869141,35.11190796,47.91423636,57.34995087,64.16733415,373.6042724,0.936462247,0.741241951,4.665441231
0,0.395448728,1.831245437,256,52.52597046,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,52.52597046,71.61701965,57.96296692,62.09531432,68.29275047,83.80244836,251.4436742,0.977185031,0.668517372,5.473128138
0,0.462044412,1.483697008,256,38.83758545,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,38.83758545,54.89483643,42.73272705,47.47821626,52.19420137,66.78418433,150.3379565,0.977849171,0.68404561,5.031016158
0,0.627063609,1.12269489,256,23.1484375,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,23.1484375,37.89375305,27.46607971,37.59254572,44.48267715,60.64270506,127.2633041,0.973858656,0.775456214,3.812371509
0,0.666219924,1.088152355,256,22.90184021,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,22.90184021,34.21430969,25.40979004,40.67894172,45.05838001,60.00492826,146.1635633,0.970443405,0.798107799,3.431878345
0,0.656573405,1.150652042,256,22.86534119,46140.0,1828.808218,0.704040527,0.709573241,65025.0,1.0,1.420372779,72.48676852,242.3783666,22.86534119,38.12980652,29.5745697,41.09181886,50.04130581,62.46350677,290.1066502,0.944688536,0.768939614,4.164716422
0,0.561936019,1.4518606,256,34.65600586,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,34.65600586,49.59843445,43.28901672,50.36503726,59.97449927,67.38580349,473.8078666,0.931253032,0.687390261,5.491665851
0,0.67192809,0.968456553,256,18.89257813,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,18.89257813,29.54351807,21.78390503,35.57850879,40.88090182,55.11061208,85.54515553,0.978827386,0.840807126,2.879089555
0,0.383121711,1.808659858,256,51.09231567,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,51.09231567,73.77186584,57.49050903,57.27145284,64.30339261,81.9284421,222.077507,0.97837071,0.64554685,5.60553146
0,0.415178862,1.713409666,256,46.7331543,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,46.7331543,66.40010071,53.41702271,50.3168621,57.2140719,70.49054021,205.2763917,0.973500911,0.611331605,6.096398057
0,0.424005991,1.718082458,256,44.37567139,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,44.37567139,67.5196991,50.61250305,54.52884449,62.08092859,82.18482282,227.4784118,0.97670606,0.676669645,5.181801853
0,0.614208928,1.268823818,256,28.36442566,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,28.36442566,44.39355469,34.47232056,40.68233323,47.04664145,58.18893669,312.2186907,0.937057858,0.680068102,5.488824022
0,0.503328727,1.63477518,256,35.56915283,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,35.56915283,57.12495422,50.75950623,52.33000382,70.40748777,78.26437156,434.7242819,0.951330172,0.695369614,5.373979904
0,0.574099034,1.286704146,256,27.8815918,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,27.8815918,42.17376709,31.56045532,44.46193501,50.20527966,66.64896855,130.2979348,0.978926566,0.781419226,3.805076085
0,0.584983672,1.377546437,256,31.82313538,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,31.82313538,48.92176819,40.20314026,48.60072093,58.18384625,68.72097664,418.9749059,0.941417382,0.686037364,5.560120344
0,0.525685257,1.495654098,256,38.73910522,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,38.73910522,57.7980957,48.04348755,48.39563797,56.1112593,65.25621154,511.978038,0.924149077,0.620974551,6.531133638
0,0.517906102,1.545307838,256,33.78012085,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,33.78012085,56.9412384,45.66175842,46.08046246,57.96942585,70.43631186,393.5205601,0.946083379,0.643888291,6.127531899
0,0.645790548,1.099706476,256,24.11627197,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,24.11627197,32.01383972,27.20045471,44.50291725,49.95649224,58.48233293,98.1212245,0.9807148,0.8274872,3.043496778
0,0.575274048,1.391981953,256,31.11164856,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,31.11164856,47.97105408,39.44921875,49.104473,59.07854432,70.13252075,374.3733179,0.948543994,0.721231037,4.969390576
0,0.500199072,1.64030927,256,40.47315979,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,40.47315979,59.68231201,51.29216003,54.98234508,65.7955748,75.10683814,482.1459569,0.945362808,0.654218609,6.030336337
0,0.582154247,1.367329746,256,30.54301453,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,30.54301453,49.12611389,37.66577148,46.87940421,54.21268386,67.10794898,507.4901815,0.923818344,0.672806457,5.759786581
0,0.55784374,1.428087768,256,29.20463562,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,29.20463562,52.36810303,44.34431458,46.02662032,62.64366515,72.53875201,308.0816329,0.957180989,0.714090107,5.128681796
0,0.454572411,1.578408753,256,42.62445068,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,42.62445068,58.19128418,44.43557739,53.72889969,55.9772099,72.59548745,177.7793574,0.978023027,0.687955596,5.058788143
0,0.459635777,1.663913462,256,45.05934143,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,45.05934143,58.75286865,48.89692688,59.38633427,64.20256729,76.66038122,222.6303576,0.976063512,0.71091475,4.824556682
0,0.577475104,1.297279921,256,27.87005615,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,27.87005615,47.71844482,37.4697876,40.39388047,51.93726529,64.78254792,257.100497,0.955977939,0.704142325,5.079376319
0,0.497852482,1.577855247,256,36.75083923,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,36.75083923,57.26283264,48.54335022,48.56755167,60.34310682,69.75166343,353.2259112,0.952714322,0.643770733,6.140962048
0,0.496456275,1.5850728,256,38.55331421,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,38.55331421,59.71011353,47.96363831,48.30983107,57.42133774,69.44998661,399.8347897,0.945283449,0.625796691,6.375414722
0,0.507377961,1.449830621,256,31.6761322,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,31.6761322,56.0796814,40.23587036,40.17424757,50.64926958,69.44780411,211.6399782,0.967310686,0.668266764,5.284648965
0,0.576771832,1.341715343,256,27.54792786,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,27.54792786,54.21488953,40.50384521,39.54269949,50.06733885,63.3423758,412.4478275,0.928388048,0.620956579,6.516396728
0,0.544126562,1.458154965,256,36.2883606,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,36.2883606,50.96958923,41.80857849,50.67084039,56.87815518,67.77912602,409.2048789,0.942653359,0.67443757,5.669747337
0,0.595806253,1.314101448,256,29.59234619,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,29.59234619,47.75,36.91378784,45.13305983,53.18867492,66.01070849,323.1226616,0.948705465,0.697016296,5.355565102
0,0.478776438,1.515105233,256,38.94934082,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,38.94934082,54.1799469,42.53379822,51.68394756,56.44252468,71.32325645,208.0780155,0.97284732,0.710904273,4.787332286
0,0.729800161,0.831658831,256,15.07305908,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,15.07305908,25.40562439,18.53208923,30.35459288,37.11637732,50.55350467,77.30235345,0.975894005,0.854012082,2.598947676
0,0.501640555,1.61390898,256,42.94178772,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,42.94178772,59.53570557,48.51170349,56.90091632,62.28625548,73.84567298,523.8091229,0.939192667,0.671775079,5.761871052
0,0.584419281,1.279575571,256,30.29689026,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,30.29689026,40.44761658,33.095047,51.39338306,56.12711634,68.25836043,151.1430388,0.978014984,0.805617402,3.405090575
0,0.589541143,1.381887396,256,31.93951416,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,31.93951416,49.26904297,40.17268372,50.44099382,59.24219017,69.76550276,525.8681904,0.928829058,0.702724799,5.319030483
0,0.591186163,1.32969757,256,26.71548462,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,26.71548462,46.37023926,38.25286865,42.76413871,56.11338954,66.35280806,376.6956523,0.938273736,0.727558756,4.851736007
0,0.660780613,1.166052379,256,26.16804504,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,26.16804504,41.63038635,32.99484253,45.05060806,51.90128909,61.86094772,343.8379292,0.938321769,0.741321952,4.737237106
0,0.728177144,0.823724362,256,21.34803772,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,21.34803772,37.42451477,24.18070984,31.11056554,35.36207001,53.03094911,106.2775153,0.971156306,0.738583219,4.438119609
0,0.613569525,1.097948822,256,25.00823975,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,25.00823975,36.82737732,27.47373962,39.88251246,43.83139833,58.1093351,146.9860954,0.96818695,0.790324313,3.588328479
0,0.512078272,1.54469523,256,37.22958374,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,37.22958374,55.29821777,48.90730286,49.33608653,61.98053311,69.20408851,374.5850476,0.949086941,0.649758789,5.982200077
0,0.616751952,1.111843006,256,22.91824341,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,22.91824341,35.79122925,26.447052,38.11792045,43.93088865,59.04618083,107.8278653,0.977003915,0.798509333,3.469033506
0,0.58439377,1.242014873,256,27.28497314,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,27.28497314,47.5110321,33.31190491,36.94342951,44.65301222,62.46683251,186.022361,0.963924109,0.694863347,4.977114597
0,0.628606984,1.163908459,256,24.88110352,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,24.88110352,35.64002991,28.47276306,45.47754418,52.05752483,64.83562978,136.0265366,0.976630772,0.82897948,3.020118653
0,0.502917854,1.623067247,256,36.88461304,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,36.88461304,66.24516296,53.11155701,49.75425716,60.67675176,71.28273024,504.2134635,0.936541385,0.584296509,7.247694766
0,0.534699236,1.498727376,256,35.49578857,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,35.49578857,56.70846558,45.72253418,48.96368103,58.01204748,69.74446942,446.4778175,0.938945627,0.67598305,5.682446073
0,0.651474001,1.047676635,256,22.15789795,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,22.15789795,37.03315735,26.13792419,35.5092856,41.7778272,58.20879206,123.4719085,0.972153393,0.768894,3.942838609
0,0.448723988,1.739049662,256,40.71746826,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,40.71746826,71.69259644,56.49391174,47.90911282,60.29587029,72.68168165,442.6000206,0.945649762,0.540231414,7.769108143
0,0.480038203,1.414109949,256,37.95440674,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,37.95440674,53.6627655,42.11901855,45.58735366,50.3788376,63.82243125,146.2735173,0.97642607,0.675329607,5.146907041
0,0.448917304,1.697057818,256,40.83065796,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,40.83065796,67.62257385,57.22084045,49.77632536,66.18376917,76.74956255,320.4706207,0.964229275,0.646639783,5.945346048
0,0.577487648,1.317470758,256,29.10720825,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,29.10720825,46.85092163,38.97290039,41.38661031,53.98439646,64.12819725,209.4677471,0.964606655,0.705190994,4.979051289
0,0.554078467,1.462281875,8,34.48348999,93.0,41.31370831,0.683823529,0.97382199,95.5,0.470588235,1.462365591,18.35293004,10.88169461,34.48348999,52.10960388,44.24543762,49.317205,59.1055488,67.06878999,415.3816607,0.940134445,0.666677117,5.820811215
0,0.507819512,1.520666923,256,37.64668274,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,37.64668274,53.45425415,40.7948761,54.63244773,59.20699137,76.74187423,209.212941,0.975717755,0.737094326,4.483933382
0,0.618933469,1.286955075,256,29.91513062,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,29.91513062,44.46983337,35.32559204,48.9458459,54.52400344,65.25953042,440.9802298,0.929292576,0.717611027,5.12291631
0,0.542019419,1.391549922,256,32.95037842,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,32.95037842,47.88574219,36.23794556,46.19840982,50.75872269,66.41525702,170.9791013,0.973069423,0.716600898,4.610640147
0,0.565404003,1.441696642,256,35.59284973,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,35.59284973,54.54257202,43.51010132,50.42207095,56.0793205,66.75555479,475.867952,0.932481637,0.612592373,6.733400047
0,0.567310955,1.29638232,256,28.22207642,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,28.22207642,46.96986389,33.6174469,39.6698268,46.96196718,64.60027562,155.5420535,0.972531805,0.717284364,4.685249023
0,0.638586386,1.222234351,256,27.22323608,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,27.22323608,39.56855774,34.23803711,44.97880938,53.62675457,60.54848032,403.4224266,0.924413605,0.739602198,4.65728291
0,0.424083899,1.887831431,256,52.31803894,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,52.31803894,73.5970459,61.09776306,62.10342372,69.56971182,81.92260223,490.244428,0.954899881,0.615458088,6.54428138
0,0.576076652,1.330743713,256,29.49446106,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,29.49446106,49.79884338,37.45335388,40.40436027,48.99555006,62.96103434,307.4145632,0.94534113,0.66211942,5.751973471
0,0.599217564,1.280257136,256,29.41378784,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,29.41378784,46.09294128,37.09248352,42.38333253,51.2520252,61.99243375,297.0137926,0.94509862,0.719434733,4.926819678
0,0.490947391,1.651152317,256,41.16647339,35699.5,1786.080296,0.54473114,0.549011918,65025.0,1.0,1.835768008,89.35931384,213.1994726,41.16647339,62.54231262,52.47059631,49.92382225,61.10250364,71.67679199,365.0420561,0.954469258,0.612299277,6.512610069
0,0.562014347,1.430156946,256,35.19714355,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,35.19714355,49.6463623,39.5713501,47.11822978,51.55073409,62.66661703,389.3951858,0.935378833,0.664861366,5.733279753
0,0.628285047,1.226110783,256,28.64620972,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,28.64620972,45.53839111,37.0539856,41.64345108,48.53006418,56.85384912,326.4367324,0.934077254,0.659617956,5.905932564
0,0.563082978,1.408312505,256,32.99783325,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,32.99783325,49.39753723,43.4462738,46.0923503,57.4549733,64.44114164,327.7344936,0.949053248,0.672615182,5.666271456
0,0.561915911,1.3963902,256,33.00761414,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,33.00761414,49.98529053,42.51626587,46.03417648,57.10150834,65.89620321,394.0563834,0.936447458,0.689146297,5.416642353
0,0.497374207,1.408140541,256,35.8458252,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,35.8458252,53.59841919,39.20498657,43.74480232,47.74699164,64.43550862,142.0961349,0.976475291,0.672912532,5.209943519
0,0.685353691,1.055781583,256,20.55699158,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,20.55699158,33.45271301,26.32821655,39.30193516,48.61687554,60.26538009,266.7183476,0.942103382,0.809347915,3.481263875
0,0.608222237,1.126699936,256,25.25036621,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,25.25036621,39.92504883,28.3271637,38.32028383,43.06558979,59.71400495,135.5076647,0.971696501,0.760319138,4.023214543
0,0.592642758,1.307522371,256,29.99752808,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,29.99752808,44.70797729,36.54147339,45.02657527,54.07812574,64.94212409,321.1268694,0.945205097,0.736211925,4.655396963
0,0.45841504,1.60202608,256,41.49069214,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,41.49069214,60.84928894,46.76367188,48.07249005,53.97322121,69.47961768,223.395381,0.968898567,0.632275873,5.800172717
0,0.509838447,1.476548767,256,34.04193115,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,34.04193115,51.40524292,39.70802307,47.238267,54.90642897,70.46840891,199.293158,0.971670179,0.714300638,4.622945576
0,0.472470047,1.510777129,256,39.03634644,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,39.03634644,54.19000244,43.21907043,51.77703172,57.29810692,71.49040404,177.5956981,0.976941382,0.724815128,4.559442609
0,0.496738459,1.3765116,256,34.64353943,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,34.64353943,50.74795532,39.47309875,43.88223732,49.81046942,63.63545459,126.1086657,0.979046181,0.69983761,4.825618423
0,0.821854637,0.589445399,256,13.34899902,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,13.34899902,21.59088135,15.22042847,27.60210307,31.43846191,44.07143407,55.66833529,0.977685472,0.857872117,2.512100186
0,0.610240902,1.24618508,256,26.71179199,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,26.71179199,48.70246887,36.52577209,39.33762959,48.80789901,61.93465148,379.2204753,0.93000977,0.660049378,5.911123637
0,0.495363968,1.602338556,256,36.71099854,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,36.71099854,57.43615723,50.62550354,49.05382778,64.49059537,72.20694798,374.0356195,0.951723618,0.664761866,5.771132146
0,0.538147592,1.473340193,256,34.81724548,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,34.81724548,50.90405273,41.87503052,50.0712807,58.99033787,70.44874481,318.2637197,0.955805136,0.723239176,4.832910686
0,0.511644423,1.437505136,256,33.11427307,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,33.11427307,49.98173523,38.43106079,46.80553727,54.28064429,70.21701406,170.6639917,0.975428121,0.733119601,4.383228488
0,0.548619372,1.492309826,256,35.39231873,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,35.39231873,53.68580627,43.12071228,53.36533386,60.05698029,71.15696166,411.0753246,0.947630493,0.678617333,5.718829017
0,0.610417871,1.290506298,256,30.91192627,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,30.91192627,46.00042725,39.33407593,48.59138353,57.3921992,65.33463711,346.2205848,0.94792027,0.716988632,5.087107263
0,0.448698709,1.719660054,256,38.64517212,65025.0,1020.0,0.992202759,1.0,65025.0,1.0,1.007858516,16.0,287.7366876,38.64517212,69.8465271,54.40559387,45.40090057,58.46315654,72.7424682,424.6289362,0.944926606,0.565805879,7.276240264
